item_id,authors,title,venue,year
405263,"['Chih-Yao Chen', 'Tun-Min Hung', 'Yi-Li Hsu', 'Lun-Wei Ku']",Label-Aware Hyperbolic Embeddings for Fine-grained Emotion Classification.,ACL,2023
405267,"['Leiyuan Chen', 'Chengsong Huang', 'Xiaoqing Zheng', 'Jinshu Lin', 'Xuanjing Huang 0001']",TableVLM: Multi-modal Pre-training for Table Structure Recognition.,ACL,2023
405269,"['Ziyang Chen', 'Jinzhi Liao', 'Xiang Zhao 0002']",Multi-granularity Temporal Question Answering over Knowledge Graphs.,ACL,2023
405270,"['Yuan Chen', 'Xia Li']",PMAES: Prompt-mapping Contrastive Learning for Cross-prompt Automated Essay Scoring.,ACL,2023
405272,"['Chi Chen 0005', 'Peng Li 0030', 'Maosong Sun 0001', 'Yang Liu 0005']",Weakly Supervised Vision-and-Language Pre-training with Relative Representations.,ACL,2023
405273,"['Xiuying Chen', 'Guodong Long', 'Chongyang Tao', 'Mingzhe Li', 'Xin Gao 0001', 'Chengqi Zhang', 'Xiangliang Zhang 0001']",Improving the Robustness of Summarization Systems with Dual Augmentation.,ACL,2023
405275,"['Hegang Chen', 'Pengbo Mao', 'Yuyin Lu', 'Yanghui Rao']",Nonlinear Structural Equation Model Guided Gaussian Mixture Hierarchical Topic Modeling.,ACL,2023
405278,"['Jiangjie Chen', 'Wei Shi', 'Ziquan Fu', 'Sijie Cheng', 'Lei Li 0005', 'Yanghua Xiao']",Say What You Mean! Large Language Models Speak Too Positively about Negative Commonsense Knowledge.,ACL,2023
405280,"['Nuo Chen 0001', 'Linjun Shou', 'Jian Pei', 'Ming Gong', 'Bowen Cao', 'Jianhui Chang', 'Jia Li 0009', 'Daxin Jiang']",Alleviating Over-smoothing for Unsupervised Sentence Representation.,ACL,2023
405285,"['Xiudi Chen', 'Hui Wu', 'Xiaodong Shi']",Consistent Prototype Learning for Few-Shot Continual Relation Extraction.,ACL,2023
405286,"['Chen Chen', 'Dylan Walker', 'Venkatesh Saligrama']",Ideology Prediction from Scarce and Biased Supervision: Learn to Disregard the &quot;What&quot; and Focus on the &quot;How&quot;!,ACL,2023
405290,"['Yangyi Chen', 'Lifan Yuan', 'Ganqu Cui', 'Zhiyuan Liu 0001', 'Heng Ji']",A Close Look into the Calibration of Pre-trained Language Models.,ACL,2023
405296,"['Myra Cheng', 'Esin Durmus', 'Dan Jurafsky']",Marked Personas: Using Natural Language Prompts to Measure Stereotypes in Language Models.,ACL,2023
405297,"['Xize Cheng', 'Tao Jin', 'Linjun Li', 'Wang Lin', 'Xinyu Duan', 'Zhou Zhao']",OpenSR: Open-Modality Speech Recognition via Maintaining Multi-Modality Alignment.,ACL,2023
405298,"['Hua Cheng', 'Rana Jafari', 'April Russell', 'Russell Klopfer', 'Edmond Lu', 'Benjamin Striner', 'Matthew R. Gormley']",MDACE: MIMIC Documents Annotated with Code Evidence.,ACL,2023
405303,"['Hao Cheng', 'Shuo Wang', 'Wensheng Lu', 'Wei Zhang', 'Mingyang Zhou 0001', 'Kezhong Lu', 'Hao Liao']",Explainable Recommendation with Personalized Review Retrieval and Aspect Learning.,ACL,2023
405308,"['Ta-Chung Chi', 'Ting-Han Fan', 'Alexander Rudnicky', 'Peter J. Ramadge']",Dissecting Transformer Length Extrapolation via the Lens of Receptive Field Analysis.,ACL,2023
405310,"['David Cheng-Han Chiang', 'Hung-yi Lee']",Can Large Language Models Be an Alternative to Human Evaluations?,ACL,2023
405316,"['Hyunsoo Cho', 'Youna Kim', 'Sang-goo Lee']",CELDA: Leveraging Black-box Language Model as Enhanced Classifier without Labels.,ACL,2023
405321,"['Tzu-Hsuan Chou', 'Chun-Yi Lin', 'Hung-Yu Kao']",Advancing Multi-Criteria Chinese Word Segmentation Through Criterion Classification and Denoising.,ACL,2023
405323,"['Gabriella Chronis', 'Kyle Mahowald', 'Katrin Erk']",A Method for Studying Semantic Construal in Grammatical Constructions with Interpretable Contextual Embedding Spaces.,ACL,2023
405326,"['John Joon Young Chung', 'Ece Kamar', 'Saleema Amershi']",Increasing Diversity While Maintaining Accuracy: Text Data Generation with Large Language Models and Human Interventions.,ACL,2023
405330,"['Christopher Clarke', 'Matthew Hall', 'Gaurav Mittal', 'Ye Yu 0003', 'Sandra Sajeev', 'Jason Mars', 'Mei Chen']",Rule By Example: Harnessing Logical Rules for Explainable Hate Speech Detection.,ACL,2023
405334,['Caio Corro'],A dynamic programming algorithm for span-based nested named-entity recognition in O(n²).,ACL,2023
405339,"['Maxwell Crouse', 'Pavan Kapanipathi', 'Subhajit Chaudhury', 'Tahira Naseem', 'Ramón Fernandez Astudillo', 'Achille Fokoue', 'Tim Klinger']",Laziness Is a Virtue When It Comes to Compositionality in Neural Semantic Parsing.,ACL,2023
405340,"['Wanyun Cui', 'Xingran Chen']",Free Lunch for Efficient Textual Commonsense Integration in Language Models.,ACL,2023
405343,"['Ganqu Cui', 'Wentao Li', 'Ning Ding 0002', 'Longtao Huang', 'Zhiyuan Liu 0001', 'Maosong Sun 0001']",Decoder Tuning: Efficient Language Understanding as Decoding.,ACL,2023
405344,"['Ruixiang Cui', 'Seolhwa Lee', 'Daniel Hershcovich', 'Anders Søgaard']",What does the Failure to Reason with &quot;Respectively&quot; in Zero/Few-Shot Settings Tell Us about Language Models?,ACL,2023
405347,"['Peng Cui', 'Mrinmaya Sachan']",Adaptive and Personalized Exercise Generation for Online Language Learning.,ACL,2023
405351,"['Yi Dai', 'Hao Lang', 'Yinhe Zheng', 'Fei Huang 0004', 'Yongbin Li']",Long-Tailed Question Answering in an Open World.,ACL,2023
405353,"['Hongliang Dai', 'Ziqian Zeng']",From Ultra-Fine to Fine: Fine-tuning Ultra-Fine Entity Typing Models to Fine-grained.,ACL,2023
405354,"['David Dale', 'Elena Voita', 'Loïc Barrault', 'Marta R. Costa-jussà']","Detecting and Mitigating Hallucinations in Machine Translation: Model Internal Workings Alone Do Well, Sentence Similarity Even Better.",ACL,2023
405356,"['Guy Dar', 'Mor Geva', 'Ankit Gupta 0001', 'Jonathan Berant']",Analyzing Transformers in Embedding Space.,ACL,2023
405358,"['Richeek Das', 'Sahasra Ranjan', 'Shreya Pathak', 'Preethi Jyothi']",Improving Pretraining Techniques for Code-Switched NLP.,ACL,2023
405362,"['Hiroyuki Deguchi', 'Taro Watanabe', 'Yusuke Matsui', 'Masao Utiyama', 'Hideki Tanaka', 'Eiichiro Sumita']",Subset Retrieval Nearest Neighbor Machine Translation.,ACL,2023
405363,"['Shumin Deng', 'Shengyu Mao', 'Ningyu Zhang 0001', 'Bryan Hooi']",SPEECH: Structured Prediction with Energy-Based Event-Centric Hyperspheres.,ACL,2023
405364,"['Xun Deng', 'Wenjie Wang 0007', 'Fuli Feng', 'Hanwang Zhang', 'Xiangnan He 0001', 'Yong Liao']",Counterfactual Active Learning for Out-of-Distribution Generalization.,ACL,2023
405366,"['Yang Deng 0002', 'Wenxuan Zhang', 'Yifei Yuan 0002', 'Wai Lam']",Knowledge-enhanced Mixed-initiative Dialogue System for Emotional Support Conversations.,ACL,2023
405367,"['Yifan Deng', 'Xingsheng Zhang', 'Heyan Huang', 'Yue Hu 0002']",Towards Faithful Dialogues via Focus Learning.,ACL,2023
405368,"['Yue Deng 0010', 'Wenxuan Zhang', 'Sinno Jialin Pan', 'Lidong Bing']",Bidirectional Generative Framework for Cross-domain Aspect-based Sentiment Analysis.,ACL,2023
405369,"['Yang Deng 0002', 'Wenxuan Zhang', 'Qian Yu', 'Wai Lam']",Product Question Answering in E-Commerce: A Survey.,ACL,2023
405374,"['Shizhe Diao', 'Tianyang Xu', 'Ruijia Xu', 'Jiawei Wang', 'Tong Zhang 0001']",Mixture-of-Domain-Adapters: Decoupling and Injecting Domain Knowledge to Pre-trained Language Models&apos; Memories.,ACL,2023
405382,"['Bosheng Ding', 'Chengwei Qin', 'Linlin Liu', 'Yew Ken Chia', 'Boyang Li', 'Shafiq Joty', 'Lidong Bing']",Is GPT-3 a Good Data Annotator?,ACL,2023
405383,"['Cheikh M. Bamba Dione', 'David Ifeoluwa Adelani', 'Peter Nabende', 'Jesujoba O. Alabi', 'Thapelo Sindane', 'Happy Buzaaba', 'Shamsuddeen Hassan Muhammad', 'Chris Chinenye Emezue', 'Perez Ogayo', 'Aremu Anuoluwapo', 'Catherine Gitau', 'Derguene Mbaye', 'Jonathan Mukiibi', 'Blessing K. Sibanda', 'Bonaventure F. P. Dossou', 'Andiswa Bukula', 'Rooweither Mabuya', 'Allahsera Auguste Tapo', 'Edwin Munkoh-Buabeng', 'Victoire Memdjokam Koagne', 'Fatoumata Ouoba Kabore', 'Amelia V. Taylor', 'Godson Kalipe', 'Tebogo Macucwa', 'Vukosi Marivate', 'Tajuddeen Gwadabe', 'Elvis Mboning Tchiaze', 'Ikechukwu E. Onyenwe', 'Gratien Atindogbe', 'Tolulope Anu Adelani', 'Idris Akinade', 'Samuel Olanrewaju', 'Marien Nahimana', 'Théogène Musabeyezu', 'Emile Niyomutabazi', 'Ester Chimhenga', 'Kudzai Gotosa', 'Patrick Mizha', 'Apelete Agbolo', 'Seydou Traore', 'Chinedu Uchechukwu', 'Aliyu Yusuf', 'Muhammad Abdullahi', 'Dietrich Klakow']",MasakhaPOS: Part-of-Speech Tagging for Typologically Diverse African languages.,ACL,2023
405387,"['Lam Do', 'Pritom Saha Akash', 'Kevin Chen-Chuan Chang']",Unsupervised Open-domain Keyphrase Generation.,ACL,2023
405389,"['Xuan Long Do', 'Bowei Zou', 'Shafiq R. Joty', 'Anh Tran Tai', 'Liangming Pan', 'Nancy F. Chen', 'Ai Ti Aw']",Modeling What-to-ask and How-to-ask for Answer-unaware Conversational Question Generation.,ACL,2023
405390,"['Sumanth Doddapaneni', 'Rahul Aralikatte', 'Gowtham Ramesh', 'Shreya Goyal', 'Mitesh M. Khapra', 'Anoop Kunchukuttan', 'Pratyush Kumar']","Towards Leaving No Indic Language Behind: Building Monolingual Corpora, Benchmark and Models for Indic Languages.",ACL,2023
405391,"['Shachar Don-Yehiya', 'Elad Venezian', 'Colin Raffel', 'Noam Slonim', 'Leshem Choshen']",ColD Fusion: Collaborative Descent for Distributed Multitask Finetuning.,ACL,2023
405396,"['Yupei Du', 'Dong Nguyen 0002']",Measuring the Instability of Fine-Tuning.,ACL,2023
405397,"['Yulun Du', 'Lydia B. Chilton']",StoryWars: A Dataset and Instruction Tuning Baselines for Collaborative Story Understanding and Generation.,ACL,2023
405398,"['Li Du', 'Xiao Ding', 'Zhouhao Sun', 'Ting Liu 0001', 'Bing Qin 0001', 'Jingshuo Liu']",Towards Stable Natural Language Understanding via Information Entropy Guided Debiasing.,ACL,2023
405400,"['Li Du', 'Lucas Torroba Hennigen', 'Tiago Pimentel', 'Clara Meister', 'Jason Eisner', 'Ryan Cotterell']",A Measure-Theoretic Characterization of Tight Language Models.,ACL,2023
405401,"['Kevin Du', 'Lucas Torroba Hennigen', 'Niklas Stoehr', 'Alex Warstadt', 'Ryan Cotterell']",Generalizing Backpropagation for Gradient-Based Interpretability.,ACL,2023
405404,"['Dheeru Dua', 'Emma Strubell', 'Sameer Singh 0001', 'Pat Verga']",To Adapt or to Annotate: Challenges and Interventions for Domain Adaptation in Open-Domain Question Answering.,ACL,2023
405407,"['Evan Dufraisse', 'Adrian Popescu 0001', 'Julien Tourille', 'Armelle Brun', 'Jérôme Deshayes']",MAD-TSC: A Multilingual Aligned News Dataset for Target-dependent Sentiment Classification.,ACL,2023
405408,"['Paul-Ambroise Duquenne', 'Hongyu Gong', 'Ning Dong', 'Jingfei Du', 'Ann Lee 0001', 'Vedanuj Goswami', 'Changhan Wang', 'Juan Pino 0001', 'Benoît Sagot', 'Holger Schwenk']",SpeechMatrix: A Large-Scale Mined Corpus of Multilingual Speech-to-Speech Translations.,ACL,2023
405409,"['Noé Durandard', 'Viet-Anh Tran', 'Gaspard Michel', 'Elena V. Epure']",Automatic Annotation of Direct Speech in Written French Narratives.,ACL,2023
405410,"['Nils Dycke', 'Ilia Kuznetsov', 'Iryna Gurevych']",NLPeer: A Unified Resource for the Computational Study of Peer Review.,ACL,2023
405411,"['Salijona Dyrmishi', 'Salah Ghamizi', 'Maxime Cordy']",How do humans perceive adversarial text? A reality check on the validity and naturalness of word-based adversarial attacks.,ACL,2023
405416,"['Mohamed Elgaar', 'Hadi Amiri']",HuCurl: Human-induced Curriculum Discovery.,ACL,2023
405420,"['Maksim Eremeev', 'Ilya Valmianski', 'Xavier Amatriain', 'Anitha Kannan']",Injecting knowledge into language generation: a case study in auto-charting after-visit care instructions from medical dialogue.,ACL,2023
405426,"['Neele Falk', 'Gabriella Lapesa']",StoryARG: a corpus of narratives and personal experiences in argumentative texts.,ACL,2023
405433,"['Qingkai Fang', 'Yang Feng 0004']",Back Translation for Speech-to-text Translation Without Transcripts.,ACL,2023
405434,"['Qingkai Fang', 'Yang Feng 0004']",Understanding and Bridging the Modality Gap for Speech Translation.,ACL,2023
405437,"['Jinyuan Fang', 'Xiaobin Wang', 'Zaiqiao Meng', 'Pengjun Xie', 'Fei Huang', 'Yong Jiang']",MANNER: A Variational Memory-Augmented Model for Cross Domain Few-Shot Named Entity Recognition.,ACL,2023
405439,"['Shahla Farzana', 'Natalie Parde']",Towards Domain-Agnostic and Domain-Adaptive Dementia Detection from Spoken Language.,ACL,2023
405441,"['Mehwish Fatima', 'Michael Strube 0001']","Cross-lingual Science Journalism: Select, Simplify and Rewrite Summaries for Non-expert Readers.",ACL,2023
405443,"['Yuejiao Fei', 'Leyang Cui', 'Sen Yang 0005', 'Wai Lam', 'Zhenzhong Lan', 'Shuming Shi 0001']",Enhancing Grammatical Error Correction Systems with Explanations.,ACL,2023
405444,"['Yu Fei', 'Yifan Hou', 'Zeming Chen', 'Antoine Bosselut']",Mitigating Label Biases for In-context Learning.,ACL,2023
405445,"['Virginia K. Felkner', 'Ho-Chun Herbert Chang', 'Eugene Jang', 'Jonathan May']",WinoQueer: A Community-in-the-Loop Benchmark for Anti-LGBTQ+ Bias in Large Language Models.,ACL,2023
405446,"['Yue Feng', 'Yunlong Jiao', 'Animesh Prasad', 'Nikolaos Aletras', 'Emine Yilmaz', 'Gabriella Kazai']",Schema-Guided User Satisfaction Modeling for Task-Oriented Dialogues.,ACL,2023
405448,"['Huawen Feng', 'Junlong Liu', 'Junhao Zheng', 'Haibin Chen', 'Xichen Shang', 'Qianli Ma 0001']",Joint Constrained Learning with Boundary-adjusting for Emotion-Cause Pair Extraction.,ACL,2023
405449,"['Shangbin Feng', 'Chan Young Park', 'Yuhan Liu', 'Yulia Tsvetkov']",From Pretraining Data to Language Models to Downstream Tasks: Tracking the Trails of Political Biases Leading to Unfair NLP Models.,ACL,2023
405451,"['Jiazhan Feng', 'Qingfeng Sun', 'Can Xu', 'Pu Zhao 0004', 'Yaming Yang 0001', 'Chongyang Tao', 'Dongyan Zhao 0001', 'Qingwei Lin']",MMDialog: A Large-scale Multi-turn Dialogue Dataset Towards Multi-modal Open-domain Conversation.,ACL,2023
405452,"['Shangbin Feng', 'Zhaoxuan Tan', 'Wenqian Zhang', 'Zhenyu Lei 0004', 'Yulia Tsvetkov']","KALM: Knowledge-Aware Integration of Local, Document, and Global Contexts for Long Document Understanding.",ACL,2023
405453,"['Yuxi Feng', 'Xiaoyuan Yi', 'Xiting Wang', 'Laks V. S. Lakshmanan', 'Xing Xie 0001']",DuNST: Dual Noisy Self Training for Semi-Supervised Controllable Text Generation.,ACL,2023
405454,"['Yu Feng', 'Ben Zhou', 'Haoyu Wang 0005', 'Helen Jin', 'Dan Roth']",Generic Temporal Reasoning with Differential Analysis and Explanation.,ACL,2023
405455,"['Patrick Fernandes', 'Kayo Yin', 'Emmy Liu', 'André Martins', 'Graham Neubig']","When Does Translation Require Context? A Data-driven, Multilingual Exploration.",ACL,2023
405456,"['Javier Ferrando', 'Gerard I. Gállego', 'Ioannis Tsiamas', 'Marta R. Costa-jussà']",Explaining How Transformers Use Context to Build Predictions.,ACL,2023
405458,"['Sarah E. Finch', 'James D. Finch', 'Jinho D. Choi']",Don&apos;t Forget Your ABC&apos;s: Evaluating the State-of-the-Art in Chat-Oriented Dialogue Systems.,ACL,2023
405459,"['Jack FitzGerald', 'Christopher Hench', 'Charith Peris', 'Scott Mackie', 'Kay Rottmann', 'Ana Sanchez', 'Aaron Nash', 'Liam Urbach', 'Vishesh Kakarala', 'Richa Singh', 'Swetha Ranganath', 'Laurie Crist', 'Misha Britan', 'Wouter Leeuwis', 'Gökhan Tür', 'Prem Natarajan']",MASSIVE: A 1M-Example Multilingual Natural Language Understanding Dataset with 51 Typologically-Diverse Languages.,ACL,2023
405460,"['Eve Fleisig', 'Aubrie Amstutz', 'Chad Atalla', 'Su Lin Blodgett', 'Hal Daumé III', 'Alexandra Olteanu', 'Emily Sheng', 'Dan Vann', 'Hanna M. Wallach']",FairPrism: Evaluating Fairness-Related Harms in Text Generation.,ACL,2023
405462,"['Myles Foley', 'Ambrish Rawat', 'Taesung Lee', 'Yufang Hou', 'Gabriele Picco', 'Giulio Zizzo']",Matching Pairs: Attributing Fine-Tuned Models to their Pre-Trained Large Language Models.,ACL,2023
405464,"['Simona Frenda', 'Alessandro Pedrani', 'Valerio Basile', 'Soda Marem Lo', 'Alessandra Teresa Cignarella', 'Raffaella Panizzon', 'Cristina Marco', 'Bianca Scarlini', 'Viviana Patti', 'Cristina Bosco', 'Davide Bernardi']",EPIC: Multi-Perspective Annotation of a Corpus of Irony.,ACL,2023
405465,"['Lea Frermann', 'Jiatong Li', 'Shima Khanehzar', 'Gosia Mikolajczak']","Conflicts, Villains, Resolutions: Towards models of Narrative Media Framing.",ACL,2023
405468,"['Tingchen Fu', 'Xueliang Zhao', 'Lemao Liu', 'Rui Yan 0001']",On the Compositional Generalization in Versatile Open-domain Dialogue.,ACL,2023
405472,"['Matthieu Futeral', 'Cordelia Schmid', 'Ivan Laptev', 'Benoît Sagot', 'Rachel Bawden']",Tackling Ambiguity with Images: Improved Multimodal Machine Translation and Contrastive Evaluation.,ACL,2023
405473,"['Matteo Gabburo', 'Siddhant Garg', 'Rik Koncel-Kedziorski', 'Alessandro Moschitti']",Learning Answer Generation using Supervision from Automatic Question Answering Evaluators.,ACL,2023
405474,"['Fitsum Gaim', 'Wonsuk Yang', 'Hancheol Park', 'Jong Park']",Question-Answering in a Low-resourced Language: Benchmark Dataset and Models for Tigrinya.,ACL,2023
405476,"['Nupoor Gandhi', 'Anjalie Field', 'Emma Strubell']",Annotating Mentions Alone Enables Efficient Domain Adaptation for Coreference Resolution.,ACL,2023
405478,"['Silin Gao', 'Beatriz Borges', 'Soyoung Oh', 'Deniz Bayazit', 'Saya Kanno', 'Hiromi Wakaki', 'Yuki Mitsufuji', 'Antoine Bosselut']",PeaCoK: Persona Commonsense Knowledge for Consistent and Engaging Narratives.,ACL,2023
405479,"['Shen Gao', 'Xin Cheng 0002', 'Mingzhe Li', 'Xiuying Chen', 'Jinpeng Li 0003', 'Dongyan Zhao 0001', 'Rui Yan 0001']",Dialogue Summarization with Static-Dynamic Structure Fusion Graph.,ACL,2023
405480,"['Songyang Gao', 'Shihan Dou', 'Yan Liu', 'Xiao Wang', 'Qi Zhang 0001', 'Zhongyu Wei', 'Jin Ma 0003', 'Ying Shan']",DSRM: Boost Textual Adversarial Training with Distribution Shift Risk Minimization.,ACL,2023
405481,"['Luyu Gao', 'Zhuyun Dai', 'Panupong Pasupat', 'Anthony Chen', 'Arun Tejasvi Chaganty', 'Yicheng Fan', 'Vincent Y. Zhao', 'Ni Lao', 'Hongrae Lee', 'Da-Cheng Juan', 'Kelvin Guu']","RARR: Researching and Revising What Language Models Say, Using Language Models.",ACL,2023
405485,"['Jingsheng Gao', 'Yixin Lian', 'Ziyi Zhou', 'Yuzhuo Fu', 'Baoyuan Wang']",LiveChat: A Large-Scale Personalized Dialogue Dataset Automatically Constructed from Live Streaming.,ACL,2023
405486,"['Luyu Gao', 'Xueguang Ma', 'Jimmy Lin', 'Jamie Callan']",Precise Zero-Shot Dense Retrieval without Relevance Labels.,ACL,2023
405491,"['Ze-Feng Gao', 'Kun Zhou 0002', 'Peiyu Liu 0002', 'Wayne Xin Zhao', 'Ji-Rong Wen']",Small Pre-trained Language Models Can be Fine-tuned as Large Models via Over-Parameterization.,ACL,2023
405497,"['Jiaxin Ge', 'Hongyin Luo', 'Yoon Kim', 'James R. Glass']",Entailment as Robust Self-Learner.,ACL,2023
405498,"['Xiou Ge', 'Yun-Cheng Wang', 'Bin Wang', 'C.-C. Jay Kuo']",Compounding Geometric Operations for Knowledge Graph Completion.,ACL,2023
405500,"['Ariel Gera', 'Roni Friedman', 'Ofir Arviv', 'Chulaka Gunasekara', 'Benjamin Sznajder', 'Noam Slonim', 'Eyal Shnarch']",The Benefits of Bad Advice: Autocontrastive Decoding across Model Layers.,ACL,2023
405502,"['Sarik Ghazarian', 'Yijia Shao', 'Rujun Han', 'Aram Galstyan', 'Nanyun Peng']",ACCENT: An Automatic Event Commonsense Evaluation Metric for Open-Domain Dialogue Systems.,ACL,2023
405507,"['Sreyan Ghosh', 'Utkarsh Tyagi', 'Manan Suri', 'Sonal Kumar', 'Ramaneswaran S.', 'Dinesh Manocha']",ACLM: A Selective-Denoising based Generative Data Augmentation Approach for Low-Resource Complex NER.,ACL,2023
405508,"['Robert Giaquinto', 'Dejiao Zhang', 'Benjamin Kleiner', 'Yang Li', 'Ming Tan', 'Parminder Bhatia', 'Ramesh Nallapati', 'Xiaofei Ma 0001']",Multitask Pretraining with Structured Knowledge for Text-to-SQL Generation.,ACL,2023
405509,"['Mario Giulianelli', 'Iris Luden', 'Raquel Fernández', 'Andrey Kutuzov']",Interpretable Word Sense Representations via Definition Generation: The Case of Semantic Change Analysis.,ACL,2023
405513,"['Frank Palma Gomez', 'Subhadarshi Panda', 'Michael Flor', 'Alla Rozovskaya']",Using Neural Machine Translation for Generating Diverse Challenging Exercises for Language Learner.,ACL,2023
405515,"['Linyuan Gong', 'Chenyan Xiong', 'Xiaodong Liu', 'Payal Bajaj', 'Yiqing Xie', 'Alvin Cheung', 'Jianfeng Gao 0001', 'Xia Song']",Model-Generated Pretraining Signals Improves Zero-Shot Generalization of Text-to-Text Transformers.,ACL,2023
405518,"['Zhibin Gou', 'Qingyan Guo', 'Yujiu Yang']",MvP: Multi-view Prompting Improves Aspect Sentiment Tuple Prediction.,ACL,2023
405520,"['Navita Goyal', 'Ani Nenkova', 'Hal Daumé III']",Factual or Contextual? Disentangling Error Types in Entity Description Generation.,ACL,2023
405521,"['Tommaso Green', 'Simone Paolo Ponzetto', 'Goran Glavas']",Massively Multilingual Lexical Specialization of Multilingual Transformers.,ACL,2023
405522,"['Mattia Medina Grespan', 'Meghan Broadbent', 'Xinyao Zhang', 'Katherine Axford', 'Brent Kious', 'Zac E. Imel', 'Vivek Srikumar']",Logic-driven Indirect Supervision: An Application to Crisis Counseling.,ACL,2023
405523,['Max Grusky'],Rogue Scores.,ACL,2023
405524,"['Yu Gu 0016', 'Xiang Deng 0001', 'Yu Su 0001']","Don&apos;t Generate, Discriminate: A Proposal for Grounding Language Models to Real-World Environments.",ACL,2023
405525,"['Naibin Gu', 'Peng Fu 0008', 'Xiyu Liu 0003', 'Zhengxiao Liu', 'Zheng Lin 0001', 'Weiping Wang 0005']",A Gradient Control Method for Backdoor Attacks on Parameter-Efficient Tuning.,ACL,2023
405526,"['Yuxian Gu', 'Li Dong 0004', 'Furu Wei', 'Minlie Huang']",Pre-Training to Learn in Context.,ACL,2023
405527,"['Yuxuan Gu', 'Xiaocheng Feng', 'Sicheng Ma', 'Lingyuan Zhang', 'Heng Gong', 'Weihong Zhong', 'Bing Qin 0001']",Controllable Text Generation via Probability Density Estimation in the Latent Space.,ACL,2023
405528,"['Zhengyao Gu', 'Mark Hopkins']",On the Evaluation of Neural Selective Prediction Methods for Natural Language Processing.,ACL,2023
